Date,Time,Temp_F,DewPoint_F,Humidity_pct,Wind_Dir,Wind_Speed_mph,Wind_Gust_mph,Pressure_in,Precip_in,Condition
2026-07-01,9:03 AM,79,75,88,SW,7,0,28.83,0.0,Mostly Cloudy
2026-07-01,9:24 AM,81,75,82,W,7,0,28.83,0.0,Mostly Cloudy
2026-07-01,9:53 AM,81,76,85,WSW,8,0,28.83,0.0,Mostly Cloudy
2026-07-01,10:29 AM,84,76,76,VAR,6,0,28.82,0.0,Partly Cloudy
2026-07-01,10:53 AM,84,76,76,NW,9,0,28.82,0.0,Partly Cloudy
2026-07-01,11:53 AM,85,76,74,WNW,8,0,28.83,0.0,Mostly Cloudy
2026-07-01,12:53 PM,87,74,65,W,9,0,28.82,0.0,Fair
2026-07-01,1:53 PM,90,75,61,W,12,0,28.82,0.0,Fair
2026-07-01,2:53 PM,91,74,57,WSW,8,0,28.81,0.0,Fair
2026-07-01,3:53 PM,91,72,53,WSW,9,0,28.80,0.0,Fair
2026-07-01,4:53 PM,92,73,54,SW,7,0,28.80,0.0,Fair
2026-07-01,5:53 PM,91,72,53,W,7,0,28.79,0.0,Fair
2026-07-01,6:53 PM,90,72,55,W,10,0,28.79,0.0,Fair
2026-07-01,7:53 PM,88,72,59,WSW,6,0,28.79,0.0,Fair
2026-07-01,8:53 PM,85,72,65,SW,3,0,28.79,0.0,Fair
2026-07-01,9:53 PM,82,74,76,SW,6,0,28.80,0.0,Fair
2026-07-01,10:53 PM,81,74,79,SW,5,0,28.81,0.0,Fair
2026-07-01,11:53 PM,80,73,79,SSW,5,0,28.82,0.0,Fair
2026-07-02,12:00 AM,77.5,72.6,85,SSW,5.9,10.5,29.23,0.0,Fair
2026-07-02,1:00 AM,76.0,72.4,89,SW,5.1,10.5,29.23,0.0,Fair
2026-07-02,2:00 AM,74.8,72.2,92,SW,5.0,8.9,29.24,0.0,Fair
2026-07-02,3:00 AM,74.2,71.4,91,SW,5.3,9.6,29.23,0.0,Fair
2026-07-02,4:00 AM,73.5,70.5,90,WSW,4.1,9.4,29.25,0.0,Fair
2026-07-02,5:00 AM,72.9,69.9,90,WSW,3.4,7.2,29.26,0.0,Fair
2026-07-02,6:00 AM,72.5,69.7,91,WSW,3.6,6.3,29.28,0.0,Fair
2026-07-02,7:00 AM,74.5,71.2,89,WSW,4.7,8.5,29.29,0.0,Fair
2026-07-02,8:00 AM,78.1,73.3,85,W,3.2,8.7,29.3,0.0,Fair
2026-07-02,9:00 AM,82.0,74.3,77,W,3.4,9.4,29.31,0.0,Fair
2026-07-02,10:00 AM,85.0,74.6,71,WNW,2.8,10.1,29.31,0.0,Fair
2026-07-02,11:00 AM,87.3,74.2,65,W,2.5,9.4,29.3,0.0,Fair
2026-07-02,12:00 PM,89.2,73.2,59,SW,3.0,10.7,29.3,0.0,Fair
2026-07-02,1:00 PM,91.5,72.1,53,SW,3.8,11.9,29.29,0.0,Fair
2026-07-02,2:00 PM,92.2,72.1,52,WSW,5.1,14.5,29.29,0.0,Fair
2026-07-02,3:00 PM,93.0,71.5,50,WSW,6.0,15.2,29.28,0.0,Fair
2026-07-02,4:00 PM,93.6,70.4,47,WSW,6.3,15.4,29.26,0.0,Fair
2026-07-02,5:00 PM,94.0,70.0,46,WSW,6.9,15.9,29.25,0.0,Fair
2026-07-02,6:00 PM,93.0,69.9,47,WSW,8.0,17.2,29.24,0.0,Fair
2026-07-02,7:00 PM,90.7,71.5,54,SW,7.8,17.7,29.24,0.0,Fair
2026-07-02,8:00 PM,86.3,74.2,67,SW,6.4,15.7,29.24,0.0,Fair
2026-07-02,9:00 PM,83.3,73.1,72,SW,4.5,11.4,29.24,0.0,Fair
2026-07-02,10:00 PM,81.1,73.3,77,SW,4.0,8.1,29.26,0.0,Fair
2026-07-02,11:00 PM,79.3,73.7,83,SSW,5.3,9.2,29.27,0.0,Fair
2026-04-01,12:00 AM,60.1,58.3,94,NW,10.7,27.7,29.16,0.098,Rain
2026-04-01,1:00 AM,59.0,57.4,94,W,2.4,19.2,29.13,0.055,Light Rain
2026-04-01,2:00 AM,58.7,57.8,97,SSW,5.0,7.4,29.17,0.012,Light Drizzle
2026-04-01,3:00 AM,58.3,57.7,98,SW,5.1,15.9,29.14,0.157,Rain
2026-04-01,4:00 AM,58.3,57.7,98,SW,7.0,16.3,29.16,0.083,Light Rain
2026-04-01,5:00 AM,58.3,57.8,98,SSW,7.4,20.1,29.17,0.059,Light Rain
2026-04-01,6:00 AM,57.9,57.7,99,SSW,6.7,19.9,29.16,0.051,Light Rain
2026-04-01,7:00 AM,58.0,57.7,99,SSW,6.2,17.0,29.19,0.055,Light Rain
2026-04-01,8:00 AM,57.2,56.8,98,SSW,5.2,11.9,29.23,0.008,Light Drizzle
2026-04-01,9:00 AM,58.2,57.8,99,SW,3.4,11.4,29.24,0.039,Drizzle
2026-04-01,10:00 AM,61.1,59.3,94,WNW,3.9,9.4,29.26,0.008,Light Drizzle
2026-04-01,11:00 AM,57.1,55.9,96,N,8.0,17.0,29.27,0.02,Drizzle
2026-04-01,12:00 PM,58.7,53.6,83,NNE,7.0,19.0,29.29,0.004,Light Drizzle
2026-04-01,1:00 PM,60.2,53.8,79,N,6.0,17.7,29.28,0.012,Light Drizzle
2026-04-01,2:00 PM,59.5,51.6,75,NNE,5.9,16.6,29.26,0.0,Cloudy
2026-04-01,3:00 PM,63.3,52.5,68,NNE,6.5,16.6,29.24,0.0,Fair
2026-04-01,4:00 PM,64.5,53.2,67,N,7.3,19.2,29.23,0.0,Cloudy
2026-04-01,5:00 PM,62.9,52.2,68,N,7.0,17.9,29.23,0.004,Light Drizzle
2026-04-01,6:00 PM,59.2,49.4,70,NNE,7.1,20.1,29.23,0.0,Cloudy
2026-04-01,7:00 PM,55.2,47.5,75,N,8.2,17.7,29.26,0.0,Cloudy
2026-04-01,8:00 PM,48.2,46.5,94,N,7.5,17.2,29.28,0.0,Cloudy
2026-04-01,9:00 PM,47.0,46.8,99,N,6.7,23.0,29.31,0.031,Drizzle
2026-04-01,10:00 PM,47.2,46.7,98,NNE,6.9,15.2,29.31,0.012,Light Drizzle
2026-04-01,11:00 PM,47.5,46.4,96,NNE,5.4,13.4,29.31,0.012,Light Drizzle
2026-04-02,12:00 AM,47.9,47.1,97,NNE,3.8,10.3,29.31,0.0,Cloudy
2026-04-02,1:00 AM,48.7,47.8,97,NNE,2.4,7.2,29.32,0.004,Light Drizzle
2026-04-02,2:00 AM,47.9,47.4,98,NNE,3.8,4.5,29.31,0.004,Light Drizzle
2026-04-02,3:00 AM,47.3,47.0,99,N,1.3,7.2,29.31,0.0,Cloudy
2026-04-02,4:00 AM,48.0,47.8,99,NE,3.0,6.5,29.29,0.008,Light Drizzle
2026-04-02,5:00 AM,48.4,48.3,100,NE,1.8,5.4,29.29,0.004,Light Drizzle
2026-04-02,6:00 AM,48.8,48.7,99,E,1.7,2.9,29.29,0.0,Cloudy
2026-04-02,7:00 AM,48.9,48.7,99,ENE,2.9,4.5,29.3,0.0,Cloudy
2026-04-02,8:00 AM,49.2,49.1,100,E,3.4,8.7,29.32,0.0,Cloudy
2026-04-02,9:00 AM,51.7,51.4,99,SE,5.6,10.3,29.31,0.035,Drizzle
2026-04-02,10:00 AM,59.2,55.9,89,SSE,7.8,15.4,29.32,0.004,Light Drizzle
2026-04-02,11:00 AM,65.9,59.0,78,S,6.1,19.2,29.32,0.0,Fair
2026-04-02,12:00 PM,71.7,59.9,66,SSW,8.1,19.7,29.31,0.0,Fair
2026-04-02,1:00 PM,75.3,60.7,61,SSW,8.8,25.7,29.3,0.0,Cloudy
2026-04-02,2:00 PM,77.4,59.3,54,SSW,9.8,30.6,29.27,0.0,Cloudy
2026-04-02,3:00 PM,77.6,59.3,53,SSW,11.5,29.3,29.24,0.0,Cloudy
2026-04-02,4:00 PM,79.5,58.6,49,SSW,11.3,28.9,29.22,0.0,Cloudy
2026-04-02,5:00 PM,78.4,56.9,48,SSW,10.3,27.1,29.21,0.0,Cloudy
2026-04-02,6:00 PM,73.9,58.9,59,SW,8.2,27.5,29.21,0.004,Light Drizzle
2026-04-02,7:00 PM,70.7,59.4,67,SSW,3.7,16.6,29.21,0.0,Cloudy
2026-04-02,8:00 PM,68.2,60.5,77,S,1.8,7.2,29.17,0.0,Cloudy
2026-04-02,9:00 PM,69.3,57.5,66,SSW,6.9,11.4,29.18,0.0,Cloudy
2026-04-02,10:00 PM,67.6,55.2,65,S,6.3,14.5,29.19,0.0,Cloudy
2026-04-02,11:00 PM,65.9,52.0,61,SSE,8.3,15.9,29.19,0.0,Cloudy
2026-04-03,12:00 AM,68.5,51.8,55,S,13.0,25.9,29.21,0.0,Cloudy
2026-04-03,1:00 AM,69.0,53.4,58,S,13.0,27.3,29.21,0.0,Cloudy
2026-04-03,2:00 AM,68.8,55.7,63,SSW,12.4,27.5,29.21,0.0,Cloudy
2026-04-03,3:00 AM,69.5,55.6,61,SSW,13.8,28.4,29.21,0.0,Cloudy
2026-04-03,4:00 AM,68.9,55.6,63,SSW,13.8,28.9,29.22,0.0,Cloudy
2026-04-03,5:00 AM,64.5,56.9,76,SSW,12.7,29.1,29.25,0.0,Cloudy
2026-04-03,6:00 AM,62.6,58.4,86,SSW,12.6,26.2,29.25,0.004,Light Drizzle
2026-04-03,7:00 AM,62.5,58.3,86,SW,13.7,31.5,29.26,0.004,Light Drizzle
2026-04-03,8:00 AM,63.1,60.9,93,SW,14.0,27.5,29.28,0.016,Light Drizzle
2026-04-03,9:00 AM,63.9,60.9,90,SSW,12.0,28.0,29.28,0.008,Light Drizzle
2026-04-03,10:00 AM,66.7,61.2,83,SSW,10.8,27.7,29.3,0.004,Light Drizzle
2026-04-03,11:00 AM,70.6,59.8,69,SW,15.0,29.8,29.29,0.0,Cloudy
2026-04-03,12:00 PM,73.0,59.9,63,SW,16.1,36.0,29.3,0.004,Light Drizzle
2026-04-03,1:00 PM,74.3,60.6,62,SW,15.0,35.6,29.28,0.0,Cloudy
2026-04-03,2:00 PM,75.0,59.2,58,SW,15.0,34.2,29.29,0.008,Light Drizzle
2026-04-03,3:00 PM,75.5,59.3,57,WSW,14.4,32.7,29.28,0.008,Light Drizzle
2026-04-03,4:00 PM,73.1,59.8,63,SW,13.0,31.5,29.28,0.012,Light Drizzle
2026-04-03,5:00 PM,74.8,59.5,59,SW,12.2,28.4,29.27,0.012,Light Drizzle
2026-04-03,6:00 PM,74.7,59.8,60,SW,10.9,28.6,29.27,0.0,Partly Cloudy
2026-04-03,7:00 PM,71.9,61.3,69,SW,7.1,23.3,29.28,0.0,Partly Cloudy
2026-04-03,8:00 PM,70.4,60.2,70,WSW,7.6,14.5,29.27,0.0,Cloudy
2026-04-03,9:00 PM,65.9,60.4,82,NNW,2.6,13.9,29.29,0.0,Cloudy
2026-04-03,10:00 PM,63.9,59.7,86,SE,1.2,4.5,29.29,0.0,Cloudy
2026-04-03,11:00 PM,63.4,59.4,87,S,3.9,12.1,29.3,0.004,Light Drizzle
2026-04-04,12:00 AM,61.6,59.5,93,W,5.1,8.9,29.33,0.008,Light Drizzle
2026-04-04,1:00 AM,61.2,59.9,96,NNW,4.0,12.5,29.33,0.035,Drizzle
2026-04-04,2:00 AM,60.4,59.5,97,W,0.9,15.2,29.31,0.004,Light Drizzle
2026-04-04,3:00 AM,60.2,59.9,99,ESE,2.3,3.8,29.29,0.008,Light Drizzle
2026-04-04,4:00 AM,58.8,58.4,98,W,2.9,5.1,29.31,0.004,Light Drizzle
2026-04-04,5:00 AM,59.2,58.8,99,SSE,5.8,11.4,29.27,0.02,Drizzle
2026-04-04,6:00 AM,58.4,58.0,99,SSE,5.7,10.7,29.26,0.0,Cloudy
2026-04-04,7:00 AM,58.6,58.1,98,SSE,6.3,12.3,29.27,0.0,Cloudy
2026-04-04,8:00 AM,59.1,57.8,96,SE,7.4,13.9,29.27,0.0,Cloudy
2026-04-04,9:00 AM,63.6,61.2,92,SSE,8.2,16.1,29.26,0.0,Cloudy
2026-04-04,10:00 AM,68.5,60.9,77,S,8.4,18.6,29.25,0.0,Cloudy
2026-04-04,11:00 AM,73.4,59.6,62,SSW,9.0,21.0,29.24,0.0,Fair
2026-04-04,12:00 PM,77.0,59.6,55,SSW,10.6,27.1,29.23,0.0,Cloudy
2026-04-04,1:00 PM,79.3,58.9,50,SW,12.9,31.5,29.2,0.0,Cloudy
2026-04-04,2:00 PM,80.2,56.8,45,SSW,12.6,30.9,29.17,0.0,Cloudy
2026-04-04,3:00 PM,81.1,55.9,42,SSW,12.6,29.5,29.15,0.0,Cloudy
2026-04-04,4:00 PM,81.4,54.5,40,SSW,13.4,30.0,29.11,0.0,Cloudy
2026-04-04,5:00 PM,81.0,51.8,36,SSW,13.9,32.2,29.08,0.0,Cloudy
2026-04-04,6:00 PM,79.4,52.7,40,SSW,11.9,29.8,29.06,0.0,Cloudy
2026-04-04,7:00 PM,77.1,52.6,43,SSW,11.7,24.8,29.05,0.0,Cloudy
2026-04-04,8:00 PM,72.0,57.9,61,WSW,4.4,24.4,29.02,0.0,Cloudy
2026-04-04,9:00 PM,69.2,57.2,66,W,9.2,17.0,29.02,0.0,Cloudy
2026-04-04,10:00 PM,65.9,59.5,80,WSW,13.7,29.1,29.06,0.012,Light Drizzle
2026-04-04,11:00 PM,64.1,61.4,91,SSW,9.6,26.6,29.04,0.063,Light Rain
2026-04-05,12:00 AM,63.3,61.3,93,SW,11.2,22.1,29.04,0.008,Light Drizzle
2026-04-05,1:00 AM,62.2,61.4,97,SW,12.0,27.3,29.03,0.024,Drizzle
2026-04-05,2:00 AM,57.9,56.1,94,WNW,12.3,28.0,29.06,0.063,Light Rain
2026-04-05,3:00 AM,53.6,52.4,96,WNW,9.0,25.9,29.06,0.055,Light Rain
2026-04-05,4:00 AM,51.7,50.8,97,W,8.3,18.1,29.06,0.024,Drizzle
2026-04-05,5:00 AM,50.6,49.9,97,W,8.5,17.2,29.08,0.031,Drizzle
2026-04-05,6:00 AM,48.1,47.3,97,W,10.3,20.6,29.09,0.047,Drizzle
2026-04-05,7:00 AM,45.3,41.9,88,W,10.5,23.3,29.11,0.004,Light Drizzle
2026-04-05,8:00 AM,43.8,38.2,81,WNW,10.5,22.6,29.16,0.0,Cloudy
2026-04-05,9:00 AM,43.9,34.0,68,W,11.0,23.9,29.17,0.0,Cloudy
2026-04-05,10:00 AM,45.0,31.0,58,W,13.3,28.2,29.18,0.0,Cloudy
2026-04-05,11:00 AM,46.6,31.6,56,W,14.1,30.9,29.17,0.0,Cloudy
2026-04-05,12:00 PM,47.3,32.1,55,W,14.7,32.4,29.18,0.0,Cloudy
2026-04-05,1:00 PM,47.8,32.4,55,W,15.1,33.1,29.16,0.0,Cloudy
2026-04-05,2:00 PM,45.6,32.8,61,W,15.1,33.1,29.19,0.0,Cloudy
2026-04-05,3:00 PM,46.7,32.7,58,W,15.9,34.4,29.19,0.004,Light Drizzle
2026-04-05,4:00 PM,46.6,34.3,62,W,15.8,34.7,29.19,0.0,Cloudy
2026-04-05,5:00 PM,46.7,32.9,59,W,14.9,33.6,29.19,0.0,Cloudy
2026-04-05,6:00 PM,45.7,31.9,58,W,14.4,32.4,29.21,0.0,Cloudy
2026-04-05,7:00 PM,45.1,30.7,57,W,13.2,30.6,29.23,0.0,Cloudy
2026-04-05,8:00 PM,44.8,31.0,58,WNW,13.1,32.0,29.25,0.0,Cloudy
2026-04-05,9:00 PM,44.0,30.2,58,WNW,12.1,26.6,29.28,0.0,Cloudy
2026-04-05,10:00 PM,43.5,30.3,59,WNW,10.6,26.2,29.31,0.0,Cloudy
2026-04-05,11:00 PM,43.1,30.3,60,WNW,10.6,22.6,29.31,0.0,Cloudy
2026-04-06,12:00 AM,42.4,30.7,63,WNW,9.9,22.8,29.32,0.0,Partly Cloudy
2026-04-06,1:00 AM,41.3,30.0,64,WNW,9.3,21.0,29.34,0.0,Partly Cloudy
2026-04-06,2:00 AM,40.4,28.5,62,WNW,8.5,19.5,29.34,0.0,Fair
2026-04-06,3:00 AM,38.6,28.7,67,W,6.5,17.2,29.33,0.0,Fair
2026-04-06,4:00 AM,36.6,29.5,75,W,5.4,13.0,29.32,0.0,Fair
2026-04-06,5:00 AM,35.5,29.9,80,W,4.7,10.5,29.31,0.0,Fair
2026-04-06,6:00 AM,34.9,30.4,83,WSW,4.8,8.9,29.3,0.0,Fair
2026-04-06,7:00 AM,34.3,30.6,86,SW,5.8,10.7,29.31,0.0,Fair
2026-04-06,8:00 AM,35.8,30.9,82,SW,5.5,12.1,29.31,0.0,Fair
2026-04-06,9:00 AM,40.1,30.7,69,SW,6.5,15.2,29.32,0.0,Cloudy
2026-04-06,10:00 AM,43.4,29.1,57,SW,7.7,18.1,29.31,0.0,Cloudy
2026-04-06,11:00 AM,45.4,29.5,53,SW,9.7,21.5,29.29,0.0,Cloudy
2026-04-06,12:00 PM,48.0,33.1,56,WSW,13.6,29.1,29.28,0.024,Light Snow
2026-04-06,1:00 PM,49.6,32.7,52,W,13.1,30.0,29.26,0.012,Light Drizzle
2026-04-06,2:00 PM,52.1,35.7,53,W,12.2,30.2,29.24,0.012,Light Drizzle
2026-04-06,3:00 PM,50.4,34.0,53,W,13.3,31.1,29.23,0.004,Light Drizzle
2026-04-06,4:00 PM,51.9,33.4,49,W,12.0,30.0,29.21,0.012,Light Drizzle
2026-04-06,5:00 PM,52.6,31.7,45,W,13.3,30.2,29.21,0.004,Light Drizzle
2026-04-06,6:00 PM,52.4,29.0,40,W,13.9,30.0,29.21,0.0,Partly Cloudy
2026-04-06,7:00 PM,48.5,34.3,58,NNW,7.1,32.0,29.22,0.0,Partly Cloudy
2026-04-06,8:00 PM,48.7,33.4,56,WNW,6.9,14.8,29.23,0.0,Fair
2026-04-06,9:00 PM,46.4,32.5,58,WNW,7.9,14.8,29.25,0.0,Fair
2026-04-06,10:00 PM,46.4,29.0,51,WNW,10.7,22.1,29.28,0.0,Fair
2026-04-06,11:00 PM,44.2,27.4,52,WNW,10.8,22.6,29.29,0.0,Fair
2026-04-07,12:00 AM,42.2,27.1,55,WNW,10.2,22.4,29.31,0.0,Fair
2026-04-07,1:00 AM,40.6,26.9,58,WNW,8.9,20.8,29.32,0.0,Fair
2026-04-07,2:00 AM,40.5,26.9,58,WNW,9.7,18.8,29.34,0.0,Fair
2026-04-07,3:00 AM,38.1,28.8,69,NW,10.1,20.4,29.36,0.0,Cloudy
2026-04-07,4:00 AM,37.3,30.1,75,NW,9.1,22.4,29.38,0.0,Cloudy
2026-04-07,5:00 AM,36.3,28.2,72,NW,9.5,20.6,29.41,0.0,Partly Cloudy
2026-04-07,6:00 AM,34.4,24.2,66,NW,10.3,21.3,29.43,0.0,Fair
2026-04-07,7:00 AM,30.5,21.1,68,NW,11.0,23.9,29.47,0.0,Fair
2026-04-07,8:00 AM,30.3,18.1,60,NW,10.2,22.8,29.52,0.0,Fair
2026-04-07,9:00 AM,30.9,15.4,52,NNW,9.8,22.8,29.56,0.0,Fair
2026-04-07,10:00 AM,32.1,14.9,49,NNW,10.1,24.2,29.58,0.0,Fair
2026-04-07,11:00 AM,34.1,17.1,49,N,9.8,24.4,29.6,0.0,Fair
2026-04-07,12:00 PM,36.0,17.7,47,N,9.2,24.2,29.62,0.0,Fair
2026-04-07,1:00 PM,37.3,18.3,46,N,8.3,23.3,29.62,0.0,Fair
2026-04-07,2:00 PM,39.7,16.3,38,NNW,7.1,21.9,29.6,0.0,Fair
2026-04-07,3:00 PM,41.3,17.7,38,NNW,7.1,19.7,29.6,0.0,Fair
2026-04-07,4:00 PM,41.5,18.3,39,N,7.2,19.5,29.59,0.0,Fair
2026-04-07,5:00 PM,41.2,19.1,41,N,7.3,19.2,29.59,0.0,Fair
2026-04-07,6:00 PM,40.2,19.5,43,N,7.1,18.8,29.59,0.0,Fair
2026-04-07,7:00 PM,38.3,19.8,47,NNE,6.7,17.2,29.59,0.0,Fair
2026-04-07,8:00 PM,36.7,21.5,54,NNE,5.2,15.0,29.59,0.0,Fair
2026-04-07,9:00 PM,34.8,22.0,59,NNE,6.3,11.6,29.61,0.0,Fair
2026-04-07,10:00 PM,32.5,21.5,63,NE,6.8,13.0,29.64,0.0,Fair
2026-04-07,11:00 PM,30.7,21.1,67,NE,6.1,13.0,29.64,0.0,Fair
2026-04-08,12:00 AM,29.2,21.2,72,NE,5.9,11.6,29.65,0.0,Fair
2026-04-08,1:00 AM,28.0,20.8,74,NE,6.0,11.6,29.64,0.0,Fair
2026-04-08,2:00 AM,28.0,20.9,74,NE,5.8,11.4,29.64,0.0,Partly Cloudy
2026-04-08,3:00 AM,27.3,20.5,75,ENE,5.8,10.7,29.64,0.0,Fair
2026-04-08,4:00 AM,26.5,19.9,76,ENE,6.1,11.6,29.63,0.0,Fair
2026-04-08,5:00 AM,25.9,19.5,76,ENE,6.2,11.6,29.63,0.0,Fair
2026-04-08,6:00 AM,25.6,19.2,76,ENE,6.4,11.9,29.62,0.0,Fair
2026-04-08,7:00 AM,25.6,18.6,74,ENE,6.9,13.2,29.63,0.0,Fair
2026-04-08,8:00 AM,28.1,19.3,69,ENE,5.4,13.6,29.64,0.0,Fair
2026-04-08,9:00 AM,33.1,20.2,59,E,3.9,11.0,29.65,0.0,Fair
2026-04-08,10:00 AM,39.1,21.6,49,E,5.1,13.9,29.64,0.0,Fair
2026-04-08,11:00 AM,45.1,22.8,41,E,5.7,15.7,29.63,0.0,Fair
2026-04-08,12:00 PM,49.7,23.5,35,ESE,6.3,17.0,29.61,0.0,Fair
2026-04-08,1:00 PM,53.3,24.2,32,SE,6.5,17.7,29.59,0.0,Fair
2026-04-08,2:00 PM,56.0,22.6,27,SE,6.1,17.7,29.55,0.0,Fair
2026-04-08,3:00 PM,58.6,24.1,26,SE,6.0,16.6,29.54,0.0,Fair
2026-04-08,4:00 PM,60.1,24.4,25,SSE,6.1,16.3,29.51,0.0,Fair
2026-04-08,5:00 PM,61.0,23.7,24,SSE,6.2,15.7,29.49,0.0,Fair
2026-04-08,6:00 PM,60.5,24.7,25,S,5.6,15.0,29.48,0.0,Fair
2026-04-08,7:00 PM,56.9,35.3,44,SSE,2.9,12.5,29.47,0.0,Fair
2026-04-08,8:00 PM,51.3,32.2,48,ESE,3.3,6.7,29.46,0.0,Fair
2026-04-08,9:00 PM,49.6,32.6,52,ESE,5.5,9.4,29.46,0.0,Fair
2026-04-08,10:00 PM,47.7,31.0,52,ESE,7.5,13.2,29.47,0.0,Fair
2026-04-08,11:00 PM,46.9,27.7,47,SE,9.2,17.4,29.47,0.0,Fair
2026-04-09,12:00 AM,46.9,28.1,48,SSE,9.1,17.7,29.48,0.0,Fair
2026-04-09,1:00 AM,46.6,30.0,52,S,8.3,17.7,29.48,0.0,Fair
2026-04-09,2:00 AM,46.9,29.8,51,S,8.6,16.1,29.48,0.0,Fair
2026-04-09,3:00 AM,45.6,28.9,52,S,7.8,15.7,29.47,0.0,Fair
2026-04-09,4:00 AM,44.7,28.3,52,S,7.5,15.0,29.48,0.0,Fair
2026-04-09,5:00 AM,43.9,28.1,54,S,7.5,14.5,29.48,0.0,Partly Cloudy
2026-04-09,6:00 AM,43.3,28.0,54,S,7.6,14.8,29.48,0.0,Fair
2026-04-09,7:00 AM,42.9,27.7,55,S,8.0,15.4,29.49,0.0,Fair
2026-04-09,8:00 AM,46.6,28.0,48,S,9.0,16.8,29.5,0.0,Fair
2026-04-09,9:00 AM,51.1,30.7,45,S,8.2,17.9,29.5,0.0,Fair
2026-04-09,10:00 AM,55.8,31.8,40,SSW,9.0,20.6,29.5,0.0,Fair
2026-04-09,11:00 AM,60.5,34.9,38,SSW,10.2,23.5,29.49,0.0,Fair
2026-04-09,12:00 PM,64.8,38.7,38,SSW,10.9,25.1,29.47,0.0,Fair
2026-04-09,1:00 PM,68.1,41.7,38,SSW,10.9,25.5,29.45,0.0,Fair
2026-04-09,2:00 PM,71.9,42.8,35,SW,10.3,25.3,29.43,0.0,Fair
2026-04-09,3:00 PM,73.0,43.1,34,SW,11.0,26.6,29.42,0.0,Fair
2026-04-09,4:00 PM,72.5,42.7,34,SW,10.7,25.9,29.41,0.004,Light Drizzle
2026-04-09,5:00 PM,72.2,42.7,35,SW,9.8,24.6,29.4,0.0,Fair
2026-04-09,6:00 PM,70.7,44.2,38,WSW,7.6,22.6,29.41,0.0,Fair
2026-04-09,7:00 PM,67.6,46.4,47,SW,5.2,16.1,29.41,0.0,Fair
2026-04-09,8:00 PM,64.7,44.7,48,SSW,7.1,10.5,29.39,0.0,Fair
2026-04-09,9:00 PM,61.5,44.8,54,S,6.9,12.5,29.39,0.0,Fair
2026-04-09,10:00 PM,59.7,44.5,57,SSW,5.9,12.5,29.39,0.0,Cloudy
2026-04-09,11:00 PM,57.7,44.6,62,SSW,5.1,10.3,29.38,0.0,Fair
2026-04-10,12:00 AM,56.0,44.2,65,SSW,7.2,12.3,29.38,0.0,Fair
2026-04-10,1:00 AM,55.1,43.0,64,SSW,7.5,13.9,29.37,0.0,Cloudy
2026-04-10,2:00 AM,55.0,43.1,64,S,8.6,16.8,29.38,0.0,Cloudy
2026-04-10,3:00 AM,54.5,41.5,62,SSW,9.1,17.7,29.36,0.0,Fair
2026-04-10,4:00 AM,53.5,40.8,62,SSW,9.1,17.7,29.36,0.0,Fair
2026-04-10,5:00 AM,52.6,39.9,62,SSW,8.7,17.4,29.38,0.0,Fair
2026-04-10,6:00 AM,51.4,39.0,62,SSW,8.4,16.8,29.39,0.0,Fair
2026-04-10,7:00 AM,50.4,38.7,64,SSW,8.0,16.1,29.39,0.0,Fair
2026-04-10,8:00 AM,54.9,39.9,57,SSW,9.0,16.6,29.39,0.0,Fair
2026-04-10,9:00 AM,59.2,42.5,54,SSW,8.5,18.3,29.39,0.0,Fair
2026-04-10,10:00 AM,63.7,44.1,49,SSW,9.3,21.0,29.4,0.0,Cloudy
2026-04-10,11:00 AM,67.6,46.0,46,SW,10.5,23.7,29.39,0.0,Partly Cloudy
2026-04-10,12:00 PM,71.0,46.3,41,SW,12.3,27.5,29.37,0.0,Partly Cloudy
2026-04-10,1:00 PM,73.0,45.4,37,SW,14.9,33.1,29.35,0.0,Partly Cloudy
2026-04-10,2:00 PM,74.4,44.5,34,WSW,14.6,36.5,29.32,0.0,Fair
2026-04-10,3:00 PM,74.1,43.7,34,WSW,16.8,36.7,29.31,0.0,Partly Cloudy
2026-04-10,4:00 PM,72.1,44.8,37,WSW,17.6,38.0,29.29,0.0,Cloudy
2026-04-10,5:00 PM,65.8,53.2,64,NW,11.2,37.6,29.31,0.051,Light Rain
2026-04-10,6:00 PM,61.4,54.4,78,NW,6.4,23.0,29.32,0.004,Light Drizzle
2026-04-10,7:00 PM,58.6,55.3,89,WNW,9.4,19.9,29.33,0.087,Light Rain
2026-04-10,8:00 PM,57.5,55.2,92,WNW,8.0,19.0,29.34,0.02,Drizzle
2026-04-10,9:00 PM,56.9,54.9,93,WNW,9.7,19.0,29.36,0.004,Light Drizzle
2026-04-10,10:00 PM,55.9,54.8,96,NW,6.4,18.8,29.39,0.004,Light Drizzle
2026-04-10,11:00 PM,53.4,52.1,95,NNW,11.9,23.5,29.41,0.004,Light Drizzle
2026-04-11,12:00 AM,50.4,48.6,94,NNW,10.0,23.9,29.43,0.0,Cloudy
2026-04-11,1:00 AM,47.8,44.6,89,N,10.4,22.4,29.44,0.0,Cloudy
2026-04-11,2:00 AM,46.0,42.5,87,N,8.7,22.1,29.45,0.0,Cloudy
2026-04-11,3:00 AM,45.3,40.6,84,NNW,6.8,19.0,29.45,0.0,Cloudy
2026-04-11,4:00 AM,44.7,39.7,82,N,7.1,15.4,29.46,0.0,Cloudy
2026-04-11,5:00 AM,43.3,36.8,78,N,7.4,16.8,29.48,0.0,Partly Cloudy
